Year,Bunt_Precip,Wilson_Precip,Bunt_Temp,Am_Temp,Vint_Temp,Kob_Temp,Beu_temp,Alley_Temp,Sulphate
1295,163.88,243.1762,-0.617478392,0.04152,-35.42,-31.255375,-0.815046595,,
1296,142.45,223.7023,-0.652216743,-0.13375,-35.55,-31.358125,-0.685183324,-31.8088,
1297,142.31,226.2244,-0.002113313,-0.21402,-37.22,-31.459875,-0.490388417,,
1298,128.52,178.6335,-0.587702663,-0.000931,-35.93,-31.561875,-0.308579837,,
1299,163.89,176.8294,-0.969824526,-0.063719,-35.74,-31.663625,-0.594279034,,
1300,139.37,223.3433,-1.376759498,0.03656,-33.66,-31.76625,-0.100798603,,
1301,151.38,235.2418,-1.292394931,-0.002417,-36.56,-31.869125,-0.646224342,,
1302,175.49,256.1547,-1.22788085,-0.13762,-32.88,-31.972875,-1.620198877,,
1303,143.15,179.7104,-1.853171173,-0.067448,-37.06,-32.076375,-0.646224342,,
1304,116.16,178.9925,-1.560376498,0.0066583,-35.58,-31.93575,0.042050996,,
1305,115.77,216.8541,-1.277507066,-0.016685,-34.42,-31.7335,-0.711155978,-31.7436,
1306,87.75,250.7455,-1.088927445,0.11782,-35.84,-31.532875,-0.100798603,,
1307,103.25,274.9014,-1.897834767,0.058311,-34.32,-31.332,-0.87997823,,
1308,95.18,275.9845,-0.900347824,0.040322,-31.28,-31.132125,-0.217675547,,
1309,170.19,224.0644,-0.523188582,-0.20745,-34.58,-30.93275,-0.321566164,,
1310,147.00,201.7094,-1.684442038,-0.093317,-36.65,-30.734375,-0.983868847,,
1311,101.14,203.1515,-0.384235177,0.1825,-35.13,-30.53525,-0.47740209,,
1312,166.20,229.4705,-0.200618177,0.010254,-35.78,-30.7205,-1.438390297,,
1313,198.77,210.7208,0.002849309,-0.10517,-35.56,-31.00075,-1.191650082,,
1314,204.04,241.7342,-0.185730312,0.17214,-35.30,-31.280625,-1.113732119,-31.7204,
1315,220.31,291.8533,-1.346983769,0.088377,-35.80,-31.5605,-1.685130512,,
1316,241.09,291.4882,-1.222918228,0.11907,-36.57,-31.84,-0.542333725,,
1317,212.75,276.3466,-0.448749258,0.000097,-35.21,-32.118125,-1.126718446,,
1318,131.09,226.2244,-0.384235177,0.10142,-36.25,-32.395625,-0.931923539,,
1319,124.69,247.4993,-0.860646851,0.0031414,-35.94,-32.673875,-1.204636409,,
1320,89.84,250.7455,-0.36438469,-0.058582,-33.54,-32.9525,-2.568200757,,
1321,168.53,280.3138,0.052475525,0.10884,-36.13,-32.79075,-0.828032922,,
1322,186.41,265.8901,-0.414010906,-0.055048,-37.30,-32.58225,-1.529294587,,
1323,151.96,266.6081,-0.056702151,-0.05405,-36.75,-32.373625,-0.892964558,-31.6588,
1324,139.18,196.2971,-0.468599744,0.016045,-35.28,-32.166625,-0.646224342,,
1325,150.18,153.7534,-0.136104096,0.13558,-35.70,-31.960375,-0.373511472,,
1326,106.03,133.5616,-0.428898771,0.059669,-34.92,-31.75625,-1.295540699,,
1327,194.44,225.8654,-0.051739529,-0.018693,-36.11,-31.552125,-2.516255449,,
1328,165.85,251.8285,0.682728469,-0.040266,-34.37,-31.348375,-1.620198877,,
1329,178.34,275.2666,-0.136104096,-0.11507,-35.59,-31.274125,-1.529294587,,
1330,161.19,211.4418,-1.049226472,-0.17733,-37.59,-31.199,-2.10069298,,
1331,150.99,155.9134,-2.483424117,0.17542,-36.60,-31.1245,-2.022775018,,
1332,174.45,177.5535,-0.200618177,-0.13627,-34.28,-31.049125,-0.256634528,-31.7012,
1333,168.06,222.9813,-0.245281772,-0.16663,-35.53,-30.97275,0.093996304,,
1334,168.58,284.2779,0.171578443,-0.16889,-34.94,-30.89625,-0.360525145,,
1335,188.61,307.3569,-0.399123041,-0.16183,-34.14,-30.931625,-1.256581717,,
1336,137.81,275.9845,-1.143516283,-0.15548,-35.81,-30.967125,-0.412470454,,
1337,139.28,228.0285,-0.776282284,-0.15036,-35.67,-31.002125,-0.866991903,,
1338,173.73,237.0459,-1.729105632,-0.11373,-35.47,-31.035625,-0.490388417,,
1339,147.89,308.799,-1.014488121,-0.18691,-35.70,-31.067625,-0.334552491,,
1340,96.21,290.4051,-0.662141987,-0.30784,-37.31,-31.099625,-0.269620855,-31.7732,
1341,138.30,257.9558,-0.786207527,-0.23289,-35.78,-31.13125,-0.724142305,,5.62
1342,181.32,238.1229,-1.267581823,-0.1927,-34.42,-31.161875,-0.698169651,,
1343,191.51,211.0828,-1.009525499,-0.13151,-35.26,-31.19175,-0.568306379,,
1344,153.15,233.4408,-1.495862417,-0.11229,-32.89,-31.2225,0.042050996,,
1345,182.27,301.9446,-1.391647363,-0.29638,-35.75,-31.251625,-1.100745792,,
1346,104.19,282.1117,-1.887909524,-0.24053,-33.53,-31.365625,-1.191650082,,
1347,127.77,257.5968,-1.982199334,-0.24416,-35.87,-31.479,-0.931923539,,
1348,125.93,260.4809,-2.46357363,-0.3149,-36.37,-31.591875,-0.776087613,,
1349,160.38,229.1116,-1.694367281,-0.29516,-36.73,-31.705875,-0.542333725,-31.7816,
1350,211.36,216.13,-1.540526011,-0.2499,-36.56,-31.81925,-1.905898074,,
1351,162.78,308.0749,-1.386684741,-0.19565,-36.42,-31.93425,-0.47740209,,
1352,118.23,229.8357,-0.880497337,-0.22361,-36.97,-32.0475,-0.815046595,,
1353,94.84,264.086,-1.35194639,-0.041965,-35.89,-32.163,-1.035814156,,
1354,130.17,253.9916,-0.582740041,-0.003978,-34.34,-32.047625,-0.464415762,,
1355,159.87,208.5607,-1.669554173,-0.045675,-39.27,-31.906875,-0.29559351,,
1356,205.84,201.3505,-1.19810512,-0.038162,-35.63,-31.766625,-0.711155978,,
1357,150.40,229.1116,-0.811020635,-0.077017,-36.02,-31.627875,-0.29559351,-31.7244,
1358,198.18,173.9453,-0.706805581,-0.1122,-36.35,-31.489,-0.854005576,,
1359,245.27,242.0931,-0.165879826,-0.044187,-35.24,-31.351375,-1.412417643,,
1360,179.91,215.409,-0.815983257,-0.12236,-37.37,-31.21375,-2.983763225,,
1361,142.60,220.0941,0.136840092,-0.11117,-35.59,-31.076,-0.607265361,,
1362,238.44,286.7999,-0.716730824,0.015655,-36.28,-30.938625,-1.022827829,,
1363,226.28,353.5058,0.092176498,-0.1316,-37.25,-30.98175,-0.256634528,,
1364,221.17,340.8893,-0.002113313,-0.045009,-37.24,-31.0445,-0.399484127,,
1365,183.20,237.4049,0.56362555,0.0093951,-38.21,-31.10625,-0.373511472,,
1366,211.96,216.13,-0.801095392,0.3,-34.70,-31.168375,-1.412417643,-31.7176,
1367,173.60,234.8829,0.022699795,-0.091424,-36.41,-31.229625,-0.931923539,,
1368,85.74,275.6255,-0.493412852,0.1878,-35.98,-31.290375,-0.503374744,,
1369,146.29,310.962,-0.97974977,-0.058961,-32.95,-31.35025,-1.126718446,,
1370,188.46,278.8717,-0.696880338,-0.000652,-34.94,-31.410625,-1.42540397,,5.12
1371,152.03,205.3146,-0.289945366,0.13202,-34.90,-31.469625,-0.594279034,,
1372,141.92,231.9957,-0.359422069,0.16146,-33.87,-31.52875,-0.983868847,,
1373,161.50,200.6264,-0.39416042,0.0018803,-35.80,-31.523375,-0.412470454,,
1374,196.64,228.0285,-0.989675013,0.1128,-36.87,-31.500875,-0.763101286,-31.7896,
1375,163.23,235.6008,-0.97974977,-0.040693,-35.68,-31.47975,-0.711155978,,
1376,157.67,267.3322,-1.019450742,-0.071879,-35.86,-31.4575,-1.931870728,,
1377,129.81,234.8829,-1.386684741,-0.1286,-34.76,-31.436125,-2.308474215,,
1378,182.85,277.0645,-1.22788085,-0.006223,-36.23,-31.41475,-2.061733999,,
1379,166.25,292.2123,-0.776282284,-0.017874,-36.74,-31.392875,-0.789073941,,
1380,187.98,266.6081,-0.478524987,-0.052712,-36.64,-31.37225,-0.815046595,,
1381,159.74,229.1116,-0.160917204,0.095508,-38.11,-31.351,-0.425456781,,
1382,172.70,246.4162,-1.064114337,0.054057,-37.73,-31.330625,-0.776087613,,
1383,210.13,226.2244,-0.543039068,0.04925,-36.52,-31.308875,-0.724142305,-31.8316,
1384,199.35,199.9023,0.687691091,-0.12927,-34.79,-31.288375,-0.555320052,,
1385,197.40,256.8727,0.757167793,-0.04685,-36.33,-31.268,-0.503374744,,
1386,225.96,348.8237,1.154177522,-0.048723,-35.50,-31.24675,-0.438443108,,
1387,216.75,318.1723,0.295643984,0.007978,-34.75,-31.25675,-0.776087613,,
1388,224.11,305.9087,-0.195655556,0.16375,-34.15,-31.28075,-0.931923539,,
1389,213.32,223.3433,-0.066627394,0.088447,-35.58,-31.304,-0.815046595,,
1390,191.20,185.1227,-0.389197798,0.046368,-37.80,-31.3275,-0.918937212,,
1391,203.16,210.3618,-0.081515259,0.11996,-34.46,-31.350875,-0.97088252,-31.8792,
1392,171.82,169.6191,-1.342021147,0.0069922,-35.75,-31.37375,-1.074773137,,
1393,96.57,211.8038,-0.041814286,0.046376,-35.21,-31.3965,-0.815046595,,
1394,91.19,205.3146,-0.443786636,-0.045201,-34.80,-31.41975,-0.854005576,,
1395,114.48,217.9372,-0.76635704,0.056659,-33.27,-31.442625,-0.399484127,,
1396,117.87,280.3138,-0.8259085,0.11489,-33.95,-31.38475,-0.866991903,,
1397,86.31,233.0757,-0.399123041,0.050622,-35.19,-31.289875,-0.737128632,,
1398,195.37,272.7414,-0.622441014,0.048304,-34.54,-31.196375,-1.009841502,,
1399,225.55,290.7702,-0.552964311,-0.10491,-35.41,-31.103125,-1.568253568,-31.9144,
1400,206.44,286.7999,-0.334608961,0.0023848,-35.85,-31.00875,-0.425456781,,
1401,213.02,263.0029,0.112026984,-0.1628,-36.18,-30.915,-0.866991903,,
1402,245.06,212.5249,0.380008551,0.26082,-37.13,-30.822125,-0.035866967,,
1403,224.92,288.9661,1.084700819,0.11544,-33.37,-30.728125,-0.191702893,,
1404,221.08,305.9087,0.414746902,0.067682,-35.26,-30.634375,-0.555320052,,
1405,201.46,249.3034,0.43956001,0.11416,-37.58,-30.601125,-0.425456781,,
1406,219.17,308.0749,-0.830871121,0.21999,-34.61,-30.582625,-0.918937212,,
1407,183.61,243.5352,0.072326011,0.044643,-33.81,-30.56375,-0.451429435,-31.9488,
1408,179.14,286.441,0.156690579,-0.029936,-35.79,-30.544875,-1.659157858,,
1409,174.33,312.7631,0.489186226,0.079013,-32.61,-30.5255,-0.620251688,,
1410,224.06,249.6624,0.097139119,-0.05518,-34.92,-30.505125,-1.048800483,,
1411,201.09,246.4162,0.002849309,0.01508,-33.58,-30.48425,-0.97088252,,
1412,182.73,246.7814,0.231129903,-0.15479,-34.19,-30.462625,-0.828032922,,
1413,200.98,217.5721,0.950710036,-0.035013,-33.76,-30.4415,-0.516361071,,
1414,197.37,208.1956,-0.180767691,-0.1734,-36.38,-30.419375,-0.399484127,,
1415,198.06,214.329,0.102101741,0.16744,-34.54,-30.47425,-0.516361071,,
1416,206.90,182.5976,-0.483487609,0.081215,-35.54,-30.5495,-1.087759465,-31.99,5.47
1417,138.59,207.8366,-0.250244393,-0.086581,-35.98,-30.623625,-0.854005576,,
1418,176.80,257.9558,0.355195443,-0.096898,-34.48,-30.697875,-0.685183324,,
1419,109.53,190.532,-0.041814286,-0.005958,-36.38,-30.771375,-0.983868847,,
1420,70.30,309.879,-0.468599744,-0.028243,-34.15,-30.844625,-0.412470454,,
1421,175.83,284.6399,0.915971685,-0.1438,-34.41,-30.919125,-0.815046595,,
1422,103.74,233.0757,0.300606605,0.030825,-36.18,-30.992875,-0.308579837,,
1423,115.48,319.6144,0.394896416,0.013058,-36.91,-31.06675,-1.139704773,,
1424,156.34,284.2779,1.064850333,0.12367,-35.65,-31.0365,-0.217675547,-32.016,
1425,138.67,235.2418,0.06736339,0.061145,-36.43,-30.99425,-0.905950885,,
1426,153.70,177.9124,-0.106328367,0.17189,-37.19,-30.952375,-1.827980111,,
1427,204.41,200.9853,0.017737174,-0.011551,-36.31,-30.911,-1.412417643,,
1428,207.82,304.4697,-0.324683717,-0.000954,-34.38,-30.871375,-1.776034802,,
1429,180.91,289.3281,-0.096403123,-0.010977,-35.66,-30.829875,-0.905950885,,
1430,165.39,248.5793,-1.004562878,0.10791,-34.60,-30.790125,-0.828032922,,
1431,185.96,276.7055,0.265868254,0.012485,-34.86,-30.7505,-0.3864978,,
1432,177.25,351.3457,-0.200618177,0.035554,-36.35,-30.77275,-1.035814156,-32.0312,
1433,190.01,231.9957,0.211279416,0.053156,-36.31,-30.801625,-0.854005576,,
1434,117.34,226.2244,0.032625038,0.14347,-35.37,-30.83025,-1.204636409,,
1435,179.39,261.2019,-0.582740041,0.091521,-33.94,-30.86025,-1.438390297,,
1436,216.75,231.9957,-0.607553149,0.0076337,-37.04,-30.889,-0.568306379,,
1437,138.29,245.3393,-0.716730824,0.047134,-36.52,-30.919,-0.581292707,,
1438,145.71,239.568,-0.845758986,0.050727,-34.35,-30.947875,-0.490388417,,
1439,147.59,196.6622,-0.245281772,-0.1672,-35.58,-30.977375,-1.113732119,,
1440,170.87,232.3577,-0.031889042,0.075464,-35.03,-30.93075,-0.165730238,-32.0128,
1441,167.12,257.5968,-0.567852176,0.086569,-32.75,-30.87525,-1.295540699,,
1442,133.32,250.0214,0.305569227,-0.1238,-35.24,-30.819875,-0.944909866,,
1443,156.43,265.8901,-0.002113313,0.047605,-35.74,-30.764625,-0.918937212,,
1444,165.00,272.0204,0.102101741,-0.028237,-33.99,-30.71,-0.178716566,,
1445,151.09,223.7023,0.260905632,-0.10765,-34.20,-30.654125,-0.425456781,,
1446,125.67,222.6192,-0.6422915,-0.028915,-35.46,-30.599625,-0.646224342,,
1447,124.80,242.8111,-0.230393907,-0.1487,-33.94,-30.54475,-0.568306379,,
1448,75.98,262.644,-0.349496825,-0.12967,-35.68,-30.489125,-0.750114959,-31.9472,
1449,132.40,260.8429,-0.696880338,-0.039526,-36.63,-30.58075,-1.217622736,,
1450,101.85,250.0214,-0.498375474,-0.15998,-34.12,-30.67275,-1.672144185,,
1451,146.17,280.6727,-1.10381531,-0.16181,-36.40,-30.764375,-1.827980111,,
1452,108.97,240.289,-0.885459959,-0.060231,-32.67,-30.855625,-0.983868847,,44.6
1453,109.62,232.3577,-1.029375986,-0.24927,-35.55,-30.946875,-1.191650082,,
1454,161.99,275.2666,-1.495862417,-0.23634,-36.10,-31.0375,-1.866939092,,
1455,146.68,266.2491,-1.590152227,-0.21861,-36.16,-31.128,-1.789021129,,
1456,211.26,291.1292,-1.610002714,-0.17976,-34.29,-31.21975,-2.321460542,,
1457,169.29,255.7927,-1.6298532,-0.16727,-35.06,-31.310625,-1.074773137,-31.9024,
1458,179.07,234.8829,-1.480974552,-0.32667,-34.95,-31.37925,-1.06178681,,
1459,137.59,193.0571,-1.50578766,-0.29195,-34.15,-31.4485,-3.32140773,,21.92
1460,137.40,224.7823,-0.850721608,-0.2333,-35.04,-31.518125,-2.295487887,,
1461,110.93,198.4633,-0.572814798,-0.32511,-34.97,-31.588375,-1.542280914,,
1462,80.88,201.7094,-1.416460471,-0.44562,-33.79,-31.65925,-1.51630826,,
1463,112.37,269.1363,-1.545488633,-0.33533,-35.18,-31.73025,-1.581239895,,
1464,72.40,171.7822,-1.510750282,-0.3114,-34.51,-31.8015,-0.750114959,,
1465,101.07,232.7167,-2.041750794,-0.23106,-33.58,-31.874625,-1.789021129,,
1466,133.95,255.4337,-2.384171685,-0.2602,-35.51,-31.9475,-1.06178681,-31.8108,
1467,151.79,247.4993,-1.843245929,-0.24932,-36.23,-32.020625,-1.087759465,,
1468,182.07,246.7814,-1.997087199,-0.20005,-35.99,-32.095,-1.360472334,,
1469,168.27,246.0573,-2.518162468,-0.1806,-34.24,-32.16975,-1.42540397,,
1470,150.28,264.8071,-2.081451767,-0.139,-34.97,-32.145875,-2.230556252,,
1471,133.62,210.7208,-1.78369447,-0.23508,-36.21,-32.123125,-0.97088252,,
1472,160.37,225.1474,-1.600077471,-0.30166,-38.30,-32.100375,-1.087759465,,
1473,135.99,232.7167,-1.138553661,-0.29893,-35.27,-32.0785,-0.646224342,,
1474,202.29,236.3218,-0.786207527,-0.099066,-35.73,-32.05625,-1.477349278,-31.8076,
1475,188.03,323.5785,-1.173292012,-0.24615,-37.34,-32.035125,-0.724142305,,
1476,117.71,265.8901,-0.36438469,-0.23675,-36.07,-32.014625,-0.646224342,,14.85
1477,89.01,210.3618,-0.890422581,-0.12987,-35.32,-31.993875,-1.24359539,,
1478,101.27,212.5249,-0.92019831,-0.1857,-33.11,-31.97375,-0.996855175,,
1479,141.53,259.7599,-0.791170148,0.014831,-35.15,-31.954125,-0.685183324,,
1480,175.94,251.8285,-0.160917204,-0.074833,-36.39,-31.9245,-1.464362951,,7.36
1481,178.73,317.4513,-0.245281772,-0.078574,-35.90,-31.810375,-1.24359539,,
1482,155.97,250.3865,-0.786207527,-0.16734,-35.84,-31.695625,-0.542333725,,
1483,127.65,255.4337,-0.160917204,-0.10901,-35.39,-31.580125,-0.347538818,,
1484,184.14,272.0204,0.171578443,-0.062319,-35.12,-31.46575,-0.100798603,-31.8444,
1485,162.09,232.3577,-1.65962893,-0.023852,-35.57,-31.35125,-1.165677427,,
1486,166.75,268.7712,-0.046776907,-0.19452,-36.77,-31.235625,-0.360525145,,
1487,224.78,329.7088,0.568588172,-0.094652,-35.86,-31.11975,-0.139757584,,
1488,169.75,280.6727,-0.131141475,0.0070367,-35.39,-31.0035,-0.360525145,,
1489,166.06,273.8245,-0.299870609,-0.005506,-34.44,-30.886125,-0.815046595,,
1490,155.23,274.1835,-0.141066718,-0.038809,-35.22,-30.7685,-0.334552491,,
1491,122.68,214.329,-0.399123041,-0.037929,-36.11,-30.64975,-1.165677427,,
1492,89.53,194.4961,-0.830871121,-0.17715,-37.94,-30.530375,-0.178716566,,
1493,97.92,204.5905,-1.719180389,0.076315,-35.98,-30.62125,-0.282607183,-31.8584,
1494,110.30,261.2019,-0.900347824,-0.04317,-34.53,-30.71075,-0.100798603,,
1495,148.63,253.2675,-0.974787148,-0.12889,-34.85,-30.79975,-0.490388417,,
1496,163.54,357.1109,-0.686955095,-0.19988,-35.79,-30.887375,-1.373458661,,
1497,140.80,265.8901,-2.220405172,-0.23782,-36.48,-30.97325,-1.438390297,,
1498,124.06,190.532,-0.662141987,-0.18763,-33.66,-31.06,-3.269462422,,
1499,177.75,228.0285,-0.51822596,-0.023061,-35.15,-31.146125,-1.568253568,,
1500,149.49,214.691,0.022699795,-0.12321,-34.14,-31.231125,-0.594279034,,
1501,161.66,216.8541,0.49911147,-0.17172,-34.94,-31.316,-0.866991903,,
1502,116.82,221.5423,0.429634767,-0.2431,-35.73,-31.400625,-0.607265361,-31.884,
1503,56.06,236.3218,0.310531848,-0.099933,-34.76,-31.48575,-0.698169651,,1.72
1504,52.78,254.3506,0.022699795,-0.075509,-34.80,-31.559125,-0.685183324,,
1505,123.17,245.6983,-0.205580799,-0.1632,-34.18,-31.52725,-1.386444988,,
1506,129.15,230.5536,-0.339571582,-0.15071,-36.07,-31.495625,-0.892964558,,
1507,185.23,215.05,0.305569227,-0.050909,-33.61,-31.46475,-1.256581717,,
1508,165.62,208.5607,0.31549447,0.035545,-35.91,-31.4345,-1.269568044,,
1509,177.85,265.166,0.146765335,0.038154,-34.70,-31.403625,-0.659210669,,
1510,158.21,242.4521,0.598363902,0.12072,-33.36,-31.374125,-0.841019249,-31.8572,
1511,193.24,282.8358,-0.597627906,0.071998,-35.20,-31.345375,-1.06178681,,
1512,180.17,306.6328,0.553700307,0.003958,-33.86,-31.316,-0.373511472,,4.24
1513,176.89,277.0645,0.459410497,-0.15617,-37.04,-31.288,-0.659210669,,
1514,165.49,287.1651,0.1616532,-0.10632,-32.89,-31.259125,-0.47740209,,
1515,188.48,252.5496,-0.562889555,-0.12555,-33.74,-31.23075,-1.347486007,,
1516,172.01,225.1474,0.022699795,-0.033402,-36.16,-31.202625,-0.724142305,,
1517,128.03,207.8366,-0.344534204,-0.071151,-35.87,-31.17425,-0.659210669,,
1518,134.43,266.6081,-0.091440502,-0.20863,-37.96,-31.14125,-0.464415762,-31.8772,
1519,136.80,297.2564,0.255943011,-0.19567,-35.83,-31.063625,-0.308579837,,
1520,119.75,206.0387,-0.012038556,-0.14616,-34.57,-30.986625,-0.815046595,,
1521,189.67,250.3865,-0.081515259,-0.12003,-34.81,-30.90925,-0.256634528,,
1522,168.81,300.1436,-0.930123554,-0.17563,-35.20,-30.831375,-0.516361071,,
1523,125.95,223.7023,-1.19810512,-0.06395,-35.30,-30.753875,-0.97088252,,
1524,178.61,239.206,-1.019450742,-0.071934,-34.85,-30.675875,-0.152743911,,
1525,119.81,192.692,-0.289945366,0.006186,-35.71,-30.5965,-0.581292707,,
1526,186.22,271.2963,-0.051739529,-0.060394,-36.34,-30.653125,-0.048853294,,3.54
1527,181.57,270.9373,-0.27009488,0.003707,-32.87,-30.70775,-0.944909866,-31.885,
1528,212.69,290.7702,-0.67206723,-0.17063,-35.84,-30.761625,-0.464415762,,
1529,215.63,241.0101,-0.319721096,-0.13188,-36.33,-30.81525,-0.828032922,,
1530,149.57,206.3977,-0.954936662,-0.014669,-34.39,-30.8695,-0.529347398,,
1531,213.68,330.4298,-0.691917716,0.060673,-33.59,-30.923375,-0.555320052,,
1532,113.10,212.1659,-0.533113825,0.022356,-35.15,-30.976625,-0.87997823,,
1533,205.47,232.3577,-1.38172212,-0.10615,-35.88,-31.028875,-1.113732119,,
1534,144.84,233.0757,-0.964861905,-0.12095,-33.93,-31.081875,-0.87997823,,
1535,164.38,321.4185,-0.994637634,-0.057398,-34.42,-31.135,-0.659210669,,
1536,131.18,306.9918,-1.664591551,-0.12928,-34.53,-31.256625,-0.321566164,-31.942,
1537,204.55,286.082,-1.148478904,-0.13072,-35.91,-31.37975,-0.944909866,,
1538,107.11,286.441,-1.272544444,-0.13617,-33.95,-31.50275,-1.503321933,,
1539,210.97,319.9734,-0.250244393,-0.064254,-36.38,-31.626875,-2.022775018,,
1540,151.20,309.879,0.216242038,-0.1628,-37.02,-31.75025,-1.165677427,,
1541,139.05,323.5785,-0.8259085,-0.11111,-33.65,-31.874375,-1.737075821,,
1542,173.57,190.532,-1.391647363,-0.059,-35.78,-31.999125,-2.256528906,,
1543,141.26,242.4521,-1.222918228,-0.19453,-34.88,-32.123625,-1.490335605,,
1544,157.60,228.3875,-0.994637634,-0.16541,-35.69,-32.2505,-1.230609063,-31.9889,
1545,213.48,280.3138,-1.143516283,-0.10971,-36.10,-32.377625,-0.815046595,,
1546,155.44,239.206,-0.815983257,-0.026643,-36.68,-32.299375,-1.035814156,,
1547,123.33,211.0828,-0.498375474,-0.19443,-35.98,-32.223625,-1.555267241,,
1548,139.90,277.7886,0.131877471,-0.18479,-35.42,-32.148125,-1.048800483,,
1549,163.88,328.6288,-0.428898771,-0.20947,-32.13,-32.0735,-2.347433196,,
1550,149.44,269.1363,-0.622441014,-0.15454,-35.77,-31.99975,-1.853952765,,
1551,138.96,300.5056,0.206316795,-0.13468,-35.23,-31.9265,-0.866991903,,
1552,125.09,224.7823,0.548737686,-0.18105,-35.09,-31.854,-1.464362951,-32.0243,
1553,189.68,272.7414,0.806794009,-0.14913,-34.82,-31.782375,-0.828032922,,
1554,118.57,272.0204,-0.433861393,-0.032406,-34.85,-31.71075,-1.06178681,,
1555,176.89,298.6984,0.31549447,-0.066434,-36.27,-31.63875,-1.581239895,,
1556,121.94,208.5607,0.548737686,-0.045232,-34.81,-31.566875,0.34073652,,
1557,129.71,194.8581,0.121952227,-0.13392,-34.09,-31.566625,-1.503321933,,
1558,146.14,222.6192,0.260905632,-0.15882,-34.04,-31.565875,-1.009841502,,
1559,149.89,272.3794,0.31549447,-0.098539,-34.31,-31.56475,-0.594279034,,
1560,201.16,283.5599,0.330382335,-0.13298,-36.08,-31.56225,-1.100745792,-31.9648,
1561,183.31,258.3209,1.709991142,-0.15577,-36.19,-31.560375,-0.672196996,,
1562,244.17,318.1723,1.42712171,-0.087144,-34.64,-31.559,-0.724142305,,
1563,218.38,263.3681,0.280756119,0.001094,-35.62,-31.555125,-1.06178681,,
1564,157.52,301.2266,0.211279416,0.03645,-35.05,-31.552,-1.451376624,,
1565,189.02,255.4337,0.19142893,-0.006769,-36.44,-31.54875,-0.789073941,,
1566,157.55,186.9238,0.424672145,0.001449,-35.93,-31.54475,-0.373511472,,
1567,105.32,215.409,0.052475525,-0.13625,-37.87,-31.540375,-0.905950885,,
1568,160.21,263.0029,0.846494982,-0.060477,-37.09,-31.4785,-0.931923539,,
1569,123.49,323.9436,0.548737686,-0.078544,-34.71,-31.40975,-1.814993784,-31.9591,
1570,175.89,330.7888,0.489186226,-0.075441,-33.56,-31.341625,-1.139704773,,
1571,134.63,315.2851,-0.255207015,-0.075629,-34.85,-31.273,-2.308474215,,
1572,127.68,244.9742,0.836569739,-0.12829,-35.67,-31.203,-1.905898074,,
1573,169.67,261.5609,0.464373118,-0.1861,-33.52,-31.13475,-2.983763225,,
1574,147.49,252.1875,0.077288633,-0.058019,-33.74,-31.06475,-1.724089494,,
1575,182.93,219.0141,0.682728469,-0.11804,-35.41,-30.99425,-1.24359539,,
1576,157.41,191.6089,-0.374309933,-0.0881,-36.79,-30.924875,-2.152638289,,
1577,180.77,225.1474,-1.004562878,-0.23874,-32.41,-30.85425,-2.178610943,,
1578,185.72,192.333,-0.448749258,-0.278,-34.33,-30.7835,-1.659157858,-31.9385,
1579,201.14,251.8285,-1.580226984,-0.25945,-35.20,-30.711375,-2.28250156,,
1580,192.77,335.118,-1.356909012,-0.20879,-36.05,-30.881125,-2.568200757,,
1581,207.24,252.9086,-1.639778443,-0.17456,-34.82,-31.051125,-2.451323813,,
1582,203.57,217.2131,-1.212992985,-0.055065,-35.71,-31.2195,-2.970776898,,
1583,158.53,249.6624,-0.026926421,-0.13988,-35.10,-31.3885,-1.866939092,,
1584,193.03,292.9333,-0.399123041,-0.090792,-36.71,-31.557125,-1.100745792,,24.23
1585,203.91,325.3826,-0.349496825,-0.12726,-35.27,-31.725375,-2.399378504,,
1586,213.32,317.0892,-0.091440502,-0.19452,-35.05,-31.89325,-1.035814156,-31.9126,
1587,169.93,272.0204,-0.657179365,-0.30929,-32.08,-32.06125,-2.801954645,,
1588,149.06,235.2418,-2.374246441,-0.24683,-35.39,-32.229,-2.243542579,,
1589,195.27,313.1251,-1.312245417,-0.27954,-35.34,-32.39775,-3.464257329,,
1590,130.24,218.6551,-0.870572094,-0.29312,-35.37,-32.316875,-2.775981991,,
1591,147.56,278.8717,-1.724143011,-0.29886,-34.37,-32.23675,-2.568200757,,
1592,187.26,301.5856,-1.500825038,-0.21457,-35.84,-32.158,-2.399378504,,
1593,201.01,317.8103,-1.739030876,-0.17399,-34.93,-32.0795,-2.243542579,,
1594,215.13,369.7335,-1.8134702,-0.1955,-33.40,-32.001125,-2.087706653,-31.9187,
1595,139.92,347.7406,-1.739030876,-0.23136,-33.75,-31.92525,-1.451376624,,
1596,166.97,315.6503,-2.939985305,-0.16243,-34.42,-31.849125,-2.542228103,,
1597,184.35,288.2451,-2.270031388,-0.18009,-35.19,-31.77375,-1.646171531,,
1598,189.03,281.7527,-2.49334936,-0.15616,-34.95,-31.699125,-1.711103167,,
1599,143.26,241.0101,-2.33950809,-0.15737,-36.70,-31.6245,-2.594173411,,
1600,182.73,252.1875,-2.404022171,-0.10475,-36.21,-31.54975,-2.788968318,,46.08
1601,141.70,257.5968,-3.073976088,-0.26489,-35.45,-31.47525,-2.139651962,,
1602,120.22,255.4337,-2.825845008,-0.10195,-37.53,-31.4745,-2.152638289,-31.942,
1603,98.87,299.7815,-2.195592063,-0.1809,-33.26,-31.474125,-2.087706653,,
